time,force,tip,base
0.0325,2.4326183759728845e-09,-6.377360798003451e-08,-6.499000000105416e-08
0.033,2.4809956065764575e-09,-6.474941937751256e-08,-6.599000000137293e-08
0.0335,2.529665912722409e-09,-6.572508423714093e-08,-6.69900000016917e-08
0.034,2.578627446306635e-09,-6.670060348297247e-08,-6.799000000201047e-08
0.0345,2.6278783928869463e-09,-6.767597802223006e-08,-6.899000000232925e-08
0.035,2.677416970591795e-09,-6.865120874585078e-08,-6.999000000264802e-08
0.035500000000000004,2.727241429080912e-09,-6.962629652900595e-08,-7.099000000296679e-08
0.036000000000000004,2.7773500485522802e-09,-7.060124223159751e-08,-7.199000000328556e-08
0.0365,2.8277411387959403e-09,-7.157604669873304e-08,-7.299000000360433e-08
0.037,2.878413038280292e-09,-7.255071076117759e-08,-7.39900000039231e-08
0.0375,2.9293641132924285e-09,-7.352523523578859e-08,-7.499000000424187e-08
0.038,2.9805927571128516e-09,-7.449962092593131e-08,-7.599000000456064e-08
0.0385,3.032097389202011e-09,-7.547386862187163e-08,-7.699000000487942e-08
0.039,3.083876454463934e-09,-7.64479791011606e-08,-7.799000000519819e-08
0.0395,3.1359284225053542e-09,-7.742195312899557e-08,-7.899000000551696e-08
0.04,3.1882517869412854e-09,-7.839579145856943e-08,-7.999000000583573e-08
0.0405,3.2408450647291156e-09,-7.936949483140525e-08,-8.09900000061545e-08
0.041,3.2937067955250426e-09,-8.034306397767622e-08,-8.199000000647327e-08
0.0415,3.3468355410677483e-09,-8.131649961651312e-08,-8.299000000679204e-08
0.042,3.400229884591347e-09,-8.22898024563e-08,-8.399000000711081e-08
0.0425,3.4538884302576558e-09,-8.32629731949578e-08,-8.499000000742959e-08
0.043000000000000003,3.5078098026063866e-09,-8.423601252021543e-08,-8.599000000774836e-08
0.043500000000000004,3.5619926460406186e-09,-8.520892110987359e-08,-8.699000000806713e-08
0.044000000000000004,3.6164356243157804e-09,-8.618169963205518e-08,-8.79900000083859e-08
0.0445,3.6711374200571196e-09,-8.71543487454478e-08,-8.899000000870467e-08
0.045,3.726096734295522e-09,-8.812686909953746e-08,-8.999000000902344e-08
0.0455,3.781312286017874e-09,-8.909926133483288e-08,-9.099000000934221e-08
0.046,3.836782811727226e-09,-9.007152608308059e-08,-9.199000000966099e-08
0.0465,3.892507065037295e-09,-9.104366396747555e-08,-9.299000000997976e-08
