time,force,tip,base,indentation,R,A,k,Q,f,approach_vel,Ee,E_arms,T_arms
0.00542,-9.975098320782496e-10,-7.338671162012555e-09,-6.839999999986309e-09,7.338671162012555e-09,,,,,,,,,
0.005425,-9.972446266787963e-10,-7.348538559463551e-09,-6.849999999986188e-09,7.348538559463551e-09,,,,,,,,,
0.00543,-9.969793864482655e-10,-7.3584059395045256e-09,-6.859999999986067e-09,7.3584059395045256e-09,,,,,,,,,
0.005435,-9.967141113342951e-10,-7.368273302099226e-09,-6.869999999985946e-09,7.368273302099226e-09,,,,,,,,,
0.00544,-9.964488012589493e-10,-7.3781406472179245e-09,-6.879999999985825e-09,7.3781406472179245e-09,,,,,,,,,
0.005445,-9.961834561689424e-10,-7.388007974825369e-09,-6.889999999985704e-09,7.388007974825369e-09,,,,,,,,,
0.00545,-9.959180759882478e-10,-7.397875284891698e-09,-6.899999999985583e-09,7.397875284891698e-09,,,,,,,,,
0.005455,-9.95652660663239e-10,-7.407742577382281e-09,-6.909999999985462e-09,7.407742577382281e-09,,,,,,,,,
0.0054600000000000004,-9.953872101194043e-10,-7.41760985226736e-09,-6.919999999985341e-09,7.41760985226736e-09,,,,,,,,,
0.005465,-9.95121724302932e-10,-7.427477109512836e-09,-6.92999999998522e-09,7.427477109512836e-09,,,,,,,,,
0.00547,-9.948562031406588e-10,-7.4373443490891265e-09,-6.939999999985099e-09,7.4373443490891265e-09,,,,,,,,,
0.005475,-9.945906465789336e-10,-7.447211570962465e-09,-6.949999999984978e-09,7.447211570962465e-09,,,,,,,,,
0.0054800000000000005,-9.943250545453117e-10,-7.457078775103811e-09,-6.959999999984857e-09,7.457078775103811e-09,,,,,,,,,
0.005485,-9.940594269874675e-10,-7.46694596147899e-09,-6.969999999984736e-09,7.46694596147899e-09,,,,,,,,,
0.00549,-9.93793763832361e-10,-7.47681313006036e-09,-6.979999999984615e-09,7.47681313006036e-09,,,,,,,,,
0.005495,-9.935280650289699e-10,-7.486680280813301e-09,-6.989999999984494e-09,7.486680280813301e-09,,,,,,,,,
0.0055000000000000005,-9.932623305050415e-10,-7.496547413710691e-09,-6.999999999984373e-09,7.496547413710691e-09,,,,,,,,,
0.005505,-9.929965602098365e-10,-7.506414528718143e-09,-7.009999999984252e-09,7.506414528718143e-09,,,,,,,,,
0.00551,-9.927307540717448e-10,-7.516281625809082e-09,-7.019999999984131e-09,7.516281625809082e-09,,,,,,,,,
0.005515,-9.924649120410058e-10,-7.526148704948977e-09,-7.02999999998401e-09,7.526148704948977e-09,,,,,,,,,
0.00552,-9.921990340459682e-10,-7.536015766112146e-09,-7.039999999983889e-09,7.536015766112146e-09,,,,,,,,,
0.005525,-9.919331200382275e-10,-7.545882809263724e-09,-7.049999999983768e-09,7.545882809263724e-09,,,,,,,,,
0.00553,-9.91667169945921e-10,-7.555749834378999e-09,-7.059999999983647e-09,7.555749834378999e-09,,,,,,,,,
0.005535,-9.914011837220975e-10,-7.565616841422714e-09,-7.069999999983526e-09,7.565616841422714e-09,,,,,,,,,
0.00554,-9.911351612946397e-10,-7.575483830371136e-09,-7.079999999983405e-09,7.575483830371136e-09,,,,,,,,,
0.0055450000000000004,-9.908691026180523e-10,-7.58535080118862e-09,-7.089999999983284e-09,7.58535080118862e-09,,,,,,,,,
0.00555,-9.906030076198809e-10,-7.595217753852447e-09,-7.099999999983163e-09,7.595217753852447e-09,,,,,,,,,
0.005555,-9.903368762561666e-10,-7.60508468832653e-09,-7.109999999983042e-09,7.60508468832653e-09,,,,,,,,,
0.00556,-9.900707084541257e-10,-7.614951604589147e-09,-7.119999999982921e-09,7.614951604589147e-09,,,,,,,,,
0.0055650000000000005,-9.898045041713376e-10,-7.624818502603772e-09,-7.1299999999828e-09,7.624818502603772e-09,,,,,,,,,
0.00557,-9.895382633345073e-10,-7.634685382349776e-09,-7.1399999999826786e-09,7.634685382349776e-09,,,,,,,,,
0.005575,-9.892719859028876e-10,-7.64455224379011e-09,-7.1499999999825576e-09,7.64455224379011e-09,,,,,,,,,
0.00558,-9.89005671802725e-10,-7.654419086905195e-09,-7.1599999999824366e-09,7.654419086905195e-09,,,,,,,,,
0.005585,-9.887393209948482e-10,-7.664285911657516e-09,-7.1699999999823156e-09,7.664285911657516e-09,,,,,,,,,
0.00559,-9.884729334050547e-10,-7.67415271802852e-09,-7.1799999999821945e-09,7.67415271802852e-09,,,,,,,,,
0.005595,-9.882065089957347e-10,-7.684019505980242e-09,-7.1899999999820735e-09,7.684019505980242e-09,,,,,,,,,
0.0056,-9.879400476922594e-10,-7.693886275495128e-09,-7.1999999999819525e-09,7.693886275495128e-09,,,,,,,,,
0.005605,-9.87673549458548e-10,-7.703753026534784e-09,-7.2099999999818315e-09,7.703753026534784e-09,,,,,,,,,
0.00561,-9.87407014219587e-10,-7.71361975908261e-09,-7.2199999999817105e-09,7.71361975908261e-09,,,,,,,,,
0.005615,-9.871404419407112e-10,-7.723486473099855e-09,-7.2299999999815895e-09,7.723486473099855e-09,,,,,,,,,
0.00562,-9.868738325466439e-10,-7.733353168570787e-09,-7.2399999999814685e-09,7.733353168570787e-09,,,,,,,,,
0.005625,-9.866071860039093e-10,-7.743219845456428e-09,-7.2499999999813475e-09,7.743219845456428e-09,,,,,,,,,
0.0056300000000000005,-9.863405022378555e-10,-7.753086503741392e-09,-7.2599999999812265e-09,7.753086503741392e-09,,,,,,,,,
0.005635,-9.860737812143115e-10,-7.76295314338758e-09,-7.2699999999811055e-09,7.76295314338758e-09,,,,,,,,,
0.00564,-9.85807022860694e-10,-7.772819764379075e-09,-7.2799999999809844e-09,7.772819764379075e-09,,,,,,,,,
0.005645,-9.855402271427807e-10,-7.78268636667829e-09,-7.2899999999808634e-09,7.78268636667829e-09,,,,,,,,,
0.0056500000000000005,-9.852733939881641e-10,-7.79255295026987e-09,-7.2999999999807424e-09,7.79255295026987e-09,,,,,,,,,
0.005655,-9.85006523363741e-10,-7.802419515116063e-09,-7.3099999999806214e-09,7.802419515116063e-09,,,,,,,,,
0.00566,-9.847396151970908e-10,-7.81228606120217e-09,-7.3199999999805e-09,7.81228606120217e-09,,,,,,,,,
0.005665,-9.844726694561001e-10,-7.822152588490349e-09,-7.329999999980379e-09,7.822152588490349e-09,,,,,,,,,
0.00567,-9.842056860684528e-10,-7.832019096966477e-09,-7.339999999980258e-09,7.832019096966477e-09,,,,,,,,,
0.005675,-9.839386650029323e-10,-7.84188558659268e-09,-7.349999999980137e-09,7.84188558659268e-09,,,,,,,,,
0.00568,-9.836716061874041e-10,-7.851752057355344e-09,-7.359999999980016e-09,7.851752057355344e-09,,,,,,,,,
0.005685,-9.834045095914474e-10,-7.86161850921663e-09,-7.369999999979895e-09,7.86161850921663e-09,,,,,,,,,
0.00569,-9.831373751431684e-10,-7.871484942163393e-09,-7.379999999979774e-09,7.871484942163393e-09,,,,,,,,,
0.005695,-9.828702028129176e-10,-7.881351356157832e-09,-7.389999999979653e-09,7.881351356157832e-09,,,,,,,,,
0.0057,-9.826029925290602e-10,-7.89121775118725e-09,-7.399999999979532e-09,7.89121775118725e-09,,,,,,,,,
0.005705,-9.823357442626222e-10,-7.901084127213949e-09,-7.409999999979411e-09,7.901084127213949e-09,,,,,,,,,
0.00571,-9.820684579423606e-10,-7.910950484225583e-09,-7.41999999997929e-09,7.910950484225583e-09,,,,,,,,,
0.0057150000000000005,-9.818011335399047e-10,-7.920816822184597e-09,-7.429999999979169e-09,7.920816822184597e-09,,,,,,,,,
0.00572,-9.815337709843756e-10,-7.930683141079012e-09,-7.439999999979048e-09,7.930683141079012e-09,,,,,,,,,
0.005725,-9.812663702479966e-10,-7.940549440871414e-09,-7.449999999978927e-09,7.940549440871414e-09,,,,,,,,,
0.00573,-9.80998931260329e-10,-7.950415721550135e-09,-7.459999999978806e-09,7.950415721550135e-09,,,,,,,,,
0.0057350000000000005,-9.80731453994059e-10,-7.960281983077983e-09,-7.469999999978685e-09,7.960281983077983e-09,,,,,,,,,
0.00574,-9.804639383793273e-10,-7.970148225443502e-09,-7.479999999978564e-09,7.970148225443502e-09,,,,,,,,,
0.005745,-9.801963843891485e-10,-7.980014448609807e-09,-7.489999999978443e-09,7.980014448609807e-09,,,,,,,,,
0.00575,-9.799287919543334e-10,-7.989880652565592e-09,-7.499999999978322e-09,7.989880652565592e-09,,,,,,,,,
0.005755,-9.79661161048134e-10,-7.999746837274324e-09,-7.509999999978201e-09,7.999746837274324e-09,,,,,,,,,
0.00576,-9.79393491602122e-10,-8.009613002724787e-09,-7.51999999997808e-09,8.009613002724787e-09,,,,,,,,,
0.005765,-9.791257835896912e-10,-8.01947914888086e-09,-7.52999999997796e-09,8.01947914888086e-09,,,,,,,,,
0.00577,-9.78858036943236e-10,-8.029345275731366e-09,-7.539999999977838e-09,8.029345275731366e-09,,,,,,,,,
0.005775,-9.785902516362535e-10,-8.039211383240617e-09,-7.549999999977717e-09,8.039211383240617e-09,,,,,,,,,
0.00578,-9.783224276019923e-10,-8.049077471397454e-09,-7.559999999977596e-09,8.049077471397454e-09,,,,,,,,,
0.005785,-9.780545648139645e-10,-8.058943540166668e-09,-7.569999999977475e-09,8.058943540166668e-09,,,,,,,,,
0.00579,-9.77786663206463e-10,-8.06880958953699e-09,-7.579999999977354e-09,8.06880958953699e-09,,,,,,,,,
0.005795,-9.775187227521919e-10,-8.078675619474187e-09,-7.589999999977233e-09,8.078675619474187e-09,,,,,,,,,
0.0058000000000000005,-9.772507433885256e-10,-8.088541629965655e-09,-7.599999999977112e-09,8.088541629965655e-09,,,,,,,,,
0.005805,-9.769827250853118e-10,-8.098407620979375e-09,-7.609999999976991e-09,8.098407620979375e-09,,,,,,,,,
0.00581,-9.7671466778271e-10,-8.108273592501552e-09,-7.61999999997687e-09,8.108273592501552e-09,,,,,,,,,
0.005815,-9.764465714500117e-10,-8.118139544500994e-09,-7.629999999976749e-09,8.118139544500994e-09,,,,,,,,,
0.0058200000000000005,-9.761784360283174e-10,-8.128005476963839e-09,-7.639999999976628e-09,8.128005476963839e-09,,,,,,,,,
0.005825,-9.759102614869106e-10,-8.13787138985938e-09,-7.649999999976507e-09,8.13787138985938e-09,,,,,,,,,
0.00583,-9.756420477677545e-10,-8.147737283173732e-09,-7.659999999976386e-09,8.147737283173732e-09,,,,,,,,,
0.005835,-9.75373794840186e-10,-8.157603156876628e-09,-7.669999999976265e-09,8.157603156876628e-09,,,,,,,,,
0.00584,-9.751055026469972e-10,-8.167469010954173e-09,-7.679999999976144e-09,8.167469010954173e-09,,,,,,,,,
0.005845,-9.748371711574944e-10,-8.177334845376591e-09,-7.689999999976023e-09,8.177334845376591e-09,,,,,,,,,
0.00585,-9.745688003154713e-10,-8.187200660129867e-09,-7.699999999975902e-09,8.187200660129867e-09,,,,,,,,,
0.005855,-9.743003900900176e-10,-8.197066455184822e-09,-7.709999999975781e-09,8.197066455184822e-09,,,,,,,,,
0.00586,-9.740319404260238e-10,-8.206932230527258e-09,-7.71999999997566e-09,8.206932230527258e-09,,,,,,,,,
0.005865,-9.73763451292291e-10,-8.216797986128635e-09,-7.729999999975539e-09,8.216797986128635e-09,,,,,,,,,
0.00587,-9.73494922634979e-10,-8.226663721974458e-09,-7.739999999975418e-09,8.226663721974458e-09,,,,,,,,,
0.005875,-9.732263544223886e-10,-8.236529438036954e-09,-7.749999999975297e-09,8.236529438036954e-09,,,,,,,,,
0.00588,-9.72957746601922e-10,-8.246395134301344e-09,-7.759999999975176e-09,8.246395134301344e-09,,,,,,,,,
0.0058850000000000005,-9.72689099141597e-10,-8.256260810740479e-09,-7.769999999975055e-09,8.256260810740479e-09,,,,,,,,,
0.00589,-9.724204119899238e-10,-8.266126467339376e-09,-7.779999999974934e-09,8.266126467339376e-09,,,,,,,,,
0.005895,-9.721516851145924e-10,-8.275992104071535e-09,-7.789999999974813e-09,8.275992104071535e-09,,,,,,,,,
0.0059,-9.71882918465283e-10,-8.285857720921725e-09,-7.799999999974692e-09,8.285857720921725e-09,,,,,,,,,
0.0059050000000000005,-9.716141120093458e-10,-8.295723317864102e-09,-7.809999999974571e-09,8.295723317864102e-09,,,,,,,,,
0.00591,-9.713452656976099e-10,-8.305588894883186e-09,-7.81999999997445e-09,8.305588894883186e-09,,,,,,,,,
0.005915,-9.71076379497103e-10,-8.315454451953778e-09,-7.829999999974329e-09,8.315454451953778e-09,,,,,,,,,
0.00592,-9.708074533597813e-10,-8.325319989060164e-09,-7.839999999974208e-09,8.325319989060164e-09,,,,,,,,,
0.005925,-9.705384872523007e-10,-8.33518550617781e-09,-7.849999999974087e-09,8.33518550617781e-09,,,,,,,,,
0.00593,-9.702694811278125e-10,-8.345051003290719e-09,-7.859999999973966e-09,8.345051003290719e-09,,,,,,,,,
0.005935,-9.700004349526443e-10,-8.354916480374997e-09,-7.869999999973845e-09,8.354916480374997e-09,,,,,,,,,
0.00594,-9.697313486810056e-10,-8.364781937414444e-09,-7.879999999973724e-09,8.364781937414444e-09,,,,,,,,,
0.005945,-9.69462222278932e-10,-8.374647374385772e-09,-7.889999999973603e-09,8.374647374385772e-09,,,,,,,,,
0.00595,-9.69193055701736e-10,-8.384512791272552e-09,-7.899999999973482e-09,8.384512791272552e-09,,,,,,,,,
0.005955,-9.689238489151404e-10,-8.394378188052113e-09,-7.909999999973361e-09,8.394378188052113e-09,,,,,,,,,
0.00596,-9.68654601875554e-10,-8.40424356470779e-09,-7.91999999997324e-09,8.40424356470779e-09,,,,,,,,,
0.005965,-9.683853145483794e-10,-8.414108921217534e-09,-7.929999999973119e-09,8.414108921217534e-09,,,,,,,,,
0.0059700000000000005,-9.681159868910742e-10,-8.423974257564467e-09,-7.939999999972998e-09,8.423974257564467e-09,,,,,,,,,
0.005975,-9.67846618868758e-10,-8.433839573727134e-09,-7.949999999972877e-09,8.433839573727134e-09,,,,,,,,,
0.00598,-9.675772104399737e-10,-8.443704869688421e-09,-7.959999999972756e-09,8.443704869688421e-09,,,,,,,,,
0.005985,-9.67307761569513e-10,-8.453570145427488e-09,-7.969999999972635e-09,8.453570145427488e-09,,,,,,,,,
0.0059900000000000005,-9.670382722169552e-10,-8.46343540092701e-09,-7.979999999972514e-09,8.46343540092701e-09,,,,,,,,,
0.005995,-9.667687423472763e-10,-8.473300636166446e-09,-7.989999999972393e-09,8.473300636166446e-09,,,,,,,,,
0.006,-9.664991719193487e-10,-8.483165851129311e-09,-7.999999999972272e-09,8.483165851129311e-09,,,,,,,,,
0.006005,-9.66229560900405e-10,-8.493031045794129e-09,-8.00999999997215e-09,8.493031045794129e-09,,,,,,,,,
0.00601,-9.659599092486614e-10,-8.502896220145191e-09,-8.01999999997203e-09,8.502896220145191e-09,,,,,,,,,
0.006015,-9.656902169314938e-10,-8.51276137416135e-09,-8.029999999971909e-09,8.51276137416135e-09,,,,,,,,,
0.00602,-9.654204839081162e-10,-8.5226265078267e-09,-8.039999999971788e-09,8.5226265078267e-09,,,,,,,,,
0.006025,-9.65150710145621e-10,-8.532491621120662e-09,-8.049999999971667e-09,8.532491621120662e-09,,,,,,,,,
0.00603,-9.648808956042617e-10,-8.542356714027108e-09,-8.059999999971546e-09,8.542356714027108e-09,,,,,,,,,
0.006035,-9.646110402508147e-10,-8.55222178652604e-09,-8.069999999971425e-09,8.55222178652604e-09,,,,,,,,,
0.00604,-9.643411440465222e-10,-8.562086838601136e-09,-8.079999999971304e-09,8.562086838601136e-09,,,,,,,,,
0.006045,-9.64071206957932e-10,-8.571951870232926e-09,-8.089999999971183e-09,8.571951870232926e-09,,,,,,,,,
0.00605,-9.638012289472166e-10,-8.581816881404919e-09,-8.099999999971062e-09,8.581816881404919e-09,,,,,,,,,
0.0060550000000000005,-9.635312099806943e-10,-8.591681872098172e-09,-8.10999999997094e-09,8.591681872098172e-09,,,,,,,,,
0.00606,-9.632611500214544e-10,-8.601546842296027e-09,-8.11999999997082e-09,8.601546842296027e-09,,,,,,,,,
0.006065,-9.629910490356417e-10,-8.611411791980036e-09,-8.129999999970699e-09,8.611411791980036e-09,,,,,,,,,
0.00607,-9.6272090698718e-10,-8.621276721133421e-09,-8.139999999970578e-09,8.621276721133421e-09,,,,,,,,,
0.0060750000000000005,-9.624507238421026e-10,-8.63114162973818e-09,-8.149999999970457e-09,8.63114162973818e-09,,,,,,,,,
0.00608,-9.621804995651185e-10,-8.641006517777445e-09,-8.159999999970336e-09,8.641006517777445e-09,,,,,,,,,
0.006085,-9.619102341221562e-10,-8.650871385233656e-09,-8.169999999970215e-09,8.650871385233656e-09,,,,,,,,,
0.00609,-9.6163992747873e-10,-8.660736232089833e-09,-8.179999999970094e-09,8.660736232089833e-09,,,,,,,,,
0.006095,-9.613695796006587e-10,-8.670601058328858e-09,-8.189999999969973e-09,8.670601058328858e-09,,,,,,,,,
0.0061,-9.610991904542006e-10,-8.680465863933677e-09,-8.199999999969852e-09,8.680465863933677e-09,,,,,,,,,
0.006105,-9.608287600051431e-10,-8.690330648887564e-09,-8.20999999996973e-09,8.690330648887564e-09,,,,,,,,,
0.00611,-9.605582882204515e-10,-8.7001954131734e-09,-8.21999999996961e-09,8.7001954131734e-09,,,,,,,,,
0.006115,-9.602877750658112e-10,-8.710060156774904e-09,-8.229999999969489e-09,8.710060156774904e-09,,,,,,,,,
0.0061200000000000004,-9.600172205090052e-10,-8.719924879674811e-09,-8.239999999969368e-09,8.719924879674811e-09,,,,,,,,,
0.006125,-9.597466245156414e-10,-8.729789581857264e-09,-8.249999999969247e-09,8.729789581857264e-09,,,,,,,,,
0.00613,-9.594759870540577e-10,-8.73965426330502e-09,-8.259999999969125e-09,8.73965426330502e-09,,,,,,,,,
0.006135,-9.592053080901202e-10,-8.749518924002432e-09,-8.269999999969004e-09,8.749518924002432e-09,,,,,,,,,
0.0061400000000000005,-9.589345875924926e-10,-8.759383563932415e-09,-8.279999999968883e-09,8.759383563932415e-09,,,,,,,,,
0.006145,-9.58663825527369e-10,-8.769248183079483e-09,-8.289999999968762e-09,8.769248183079483e-09,,,,,,,,,
0.00615,-9.583930218637507e-10,-8.779112781426705e-09,-8.299999999968641e-09,8.779112781426705e-09,,,,,,,,,
0.006155,-9.581221765681267e-10,-8.78897735895877e-09,-8.30999999996852e-09,8.78897735895877e-09,,,,,,,,,
0.0061600000000000005,-9.578512896098285e-10,-8.798841915658897e-09,-8.3199999999684e-09,8.798841915658897e-09,,,,,,,,,
0.006165,-9.575803609556575e-10,-8.808706451511943e-09,-8.329999999968278e-09,8.808706451511943e-09,,,,,,,,,
0.00617,-9.573093905752853e-10,-8.818570966501268e-09,-8.339999999968157e-09,8.818570966501268e-09,,,,,,,,,
0.006175,-9.570383784358098e-10,-8.828435460611899e-09,-8.349999999968036e-09,8.828435460611899e-09,,,,,,,,,
0.00618,-9.567673245072106e-10,-8.838299933827353e-09,-8.359999999967915e-09,8.838299933827353e-09,,,,,,,,,
0.006185,-9.564962287569183e-10,-8.848164386132804e-09,-8.369999999967794e-09,8.848164386132804e-09,,,,,,,,,
0.00619,-9.562250911552015e-10,-8.858028817511935e-09,-8.379999999967673e-09,8.858028817511935e-09,,,,,,,,,
0.006195,-9.559539116698388e-10,-8.867893227950052e-09,-8.389999999967552e-09,8.867893227950052e-09,,,,,,,,,
0.0062,-9.55682690271277e-10,-8.877757617431068e-09,-8.399999999967431e-09,8.877757617431068e-09,,,,,,,,,
0.0062050000000000004,-9.554114269278074e-10,-8.887621985940322e-09,-8.40999999996731e-09,8.887621985940322e-09,,,,,,,,,
0.00621,-9.551401216100235e-10,-8.89748633346197e-09,-8.41999999996719e-09,8.89748633346197e-09,,,,,,,,,
0.006215,-9.548687742865868e-10,-8.907350659981464e-09,-8.429999999967068e-09,8.907350659981464e-09,,,,,,,,,
0.00622,-9.545973849283645e-10,-8.917214965483128e-09,-8.439999999966947e-09,8.917214965483128e-09,,,,,,,,,
0.0062250000000000005,-9.54325953504361e-10,-8.92707924995254e-09,-8.449999999966826e-09,8.92707924995254e-09,,,,,,,,,
0.00623,-9.540544799856448e-10,-8.93694351337423e-09,-8.459999999966705e-09,8.93694351337423e-09,,,,,,,,,
0.006235,-9.537829643416741e-10,-8.946807755733834e-09,-8.469999999966584e-09,8.946807755733834e-09,,,,,,,,,
0.00624,-9.535114065436196e-10,-8.95667197701614e-09,-8.479999999966463e-09,8.95667197701614e-09,,,,,,,,,
0.0062450000000000006,-9.532398065615499e-10,-8.966536177206737e-09,-8.489999999966342e-09,8.966536177206737e-09,,,,,,,,,
0.00625,-9.529681643663768e-10,-8.976400356290923e-09,-8.499999999966221e-09,8.976400356290923e-09,,,,,,,,,
0.006255,-9.526964799290108e-10,-8.986264514254074e-09,-8.5099999999661e-09,8.986264514254074e-09,,,,,,,,,
0.00626,-9.524247532205195e-10,-8.996128651081721e-09,-8.51999999996598e-09,8.996128651081721e-09,,,,,,,,,
0.006265,-9.521529842118479e-10,-9.005992766759534e-09,-8.529999999965858e-09,9.005992766759534e-09,,,,,,,,,
0.00627,-9.518811728747166e-10,-9.015856861272977e-09,-8.539999999965737e-09,9.015856861272977e-09,,,,,,,,,
0.006275,-9.516093191799956e-10,-9.025720934608075e-09,-8.549999999965616e-09,9.025720934608075e-09,,,,,,,,,
0.00628,-9.513374231000097e-10,-9.035584986750245e-09,-8.559999999965495e-09,9.035584986750245e-09,,,,,,,,,
0.006285,-9.510654846056844e-10,-9.045449017685792e-09,-8.569999999965374e-09,9.045449017685792e-09,,,,,,,,,
0.0062900000000000005,-9.507935036697972e-10,-9.05531302740017e-09,-8.579999999965253e-09,9.05531302740017e-09,,,,,,,,,
0.006295,-9.505214802633637e-10,-9.065177015879943e-09,-8.589999999965132e-09,9.065177015879943e-09,,,,,,,,,
0.0063,-9.502494143596577e-10,-9.075040983110573e-09,-8.599999999965011e-09,9.075040983110573e-09,,,,,,,,,
0.006305,-9.499773059297896e-10,-9.084904929078874e-09,-8.60999999996489e-09,9.084904929078874e-09,,,,,,,,,
0.0063100000000000005,-9.49705154947455e-10,-9.094768853770362e-09,-8.619999999964769e-09,9.094768853770362e-09,,,,,,,,,
0.006315,-9.494329613839026e-10,-9.10463275717207e-09,-8.629999999964648e-09,9.10463275717207e-09,,,,,,,,,
0.00632,-9.49160725213252e-10,-9.114496639269562e-09,-8.639999999964527e-09,9.114496639269562e-09,,,,,,,,,
0.006325,-9.488884464068864e-10,-9.124360500050094e-09,-8.649999999964406e-09,9.124360500050094e-09,,,,,,,,,
0.0063300000000000006,-9.486161249392773e-10,-9.134224339499315e-09,-8.659999999964285e-09,9.134224339499315e-09,,,,,,,,,
0.006335,-9.483437607820638e-10,-9.14408815760463e-09,-8.669999999964164e-09,9.14408815760463e-09,,,,,,,,,
0.00634,-9.480713539099724e-10,-9.153951954351826e-09,-8.679999999964043e-09,9.153951954351826e-09,,,,,,,,,
0.006345,-9.477989042949747e-10,-9.163815729728412e-09,-8.689999999963922e-09,9.163815729728412e-09,,,,,,,,,
0.00635,-9.47526411911959e-10,-9.173679483720365e-09,-8.699999999963801e-09,9.173679483720365e-09,,,,,,,,,
0.006355,-9.472538767332391e-10,-9.183543216315285e-09,-8.70999999996368e-09,9.183543216315285e-09,,,,,,,,,
0.00636,-9.469812987339339e-10,-9.193406927499301e-09,-8.719999999963559e-09,9.193406927499301e-09,,,,,,,,,
0.006365,-9.467086778866456e-10,-9.203270617260133e-09,-8.729999999963438e-09,9.203270617260133e-09,,,,,,,,,
0.00637,-9.464360141667541e-10,-9.213134285584038e-09,-8.739999999963317e-09,9.213134285584038e-09,,,,,,,,,
0.0063750000000000005,-9.461633075470968e-10,-9.222997932458885e-09,-8.749999999963196e-09,9.222997932458885e-09,,,,,,,,,
0.00638,-9.458905580033073e-10,-9.232861557871064e-09,-8.759999999963075e-09,9.232861557871064e-09,,,,,,,,,
0.006385,-9.456177655085642e-10,-9.242725161808527e-09,-8.769999999962954e-09,9.242725161808527e-09,,,,,,,,,
0.00639,-9.453449300386465e-10,-9.252588744257857e-09,-8.779999999962833e-09,9.252588744257857e-09,,,,,,,,,
0.0063950000000000005,-9.45072051567105e-10,-9.26245230520707e-09,-8.789999999962712e-09,9.26245230520707e-09,,,,,,,,,
0.0064,-9.44799130069795e-10,-9.272315844642972e-09,-8.799999999962591e-09,9.272315844642972e-09,,,,,,,,,
0.006405,-9.44526165520768e-10,-9.282179362553574e-09,-8.80999999996247e-09,9.282179362553574e-09,,,,,,,,,
0.00641,-9.442531578959196e-10,-9.292042858925928e-09,-8.819999999962349e-09,9.292042858925928e-09,,,,,,,,,
0.0064150000000000006,-9.439801071697037e-10,-9.301906333748083e-09,-8.829999999962228e-09,9.301906333748083e-09,,,,,,,,,
0.00642,-9.437070133181175e-10,-9.311769787007302e-09,-8.839999999962107e-09,9.311769787007302e-09,,,,,,,,,
0.006425,-9.434338763160304e-10,-9.321633218691666e-09,-8.849999999961986e-09,9.321633218691666e-09,,,,,,,,,
0.00643,-9.431606961395407e-10,-9.331496628788647e-09,-8.859999999961865e-09,9.331496628788647e-09,,,,,,,,,
0.006435,-9.428874727638718e-10,-9.341360017286385e-09,-8.869999999961744e-09,9.341360017286385e-09,,,,,,,,,
0.00644,-9.42614206165286e-10,-9.351223384172525e-09,-8.879999999961623e-09,9.351223384172525e-09,,,,,,,,,
0.006445,-9.42340896319357e-10,-9.36108672943527e-09,-8.889999999961502e-09,9.36108672943527e-09,,,,,,,,,
0.00645,-9.420675432024217e-10,-9.370950053062484e-09,-8.899999999961381e-09,9.370950053062484e-09,,,,,,,,,
0.006455,-9.41794146790527e-10,-9.380813355042358e-09,-8.90999999996126e-09,9.380813355042358e-09,,,,,,,,,
0.0064600000000000005,-9.415207070600207e-10,-9.39067663536301e-09,-8.919999999961139e-09,9.39067663536301e-09,,,,,,,,,
0.006465,-9.412472239873611e-10,-9.400539894012656e-09,-8.929999999961018e-09,9.400539894012656e-09,,,,,,,,,
0.00647,-9.409736975490285e-10,-9.410403130979595e-09,-8.939999999960897e-09,9.410403130979595e-09,,,,,,,,,
0.006475,-9.407001277218034e-10,-9.420266346252111e-09,-8.949999999960776e-09,9.420266346252111e-09,,,,,,,,,
0.0064800000000000005,-9.404265144823195e-10,-9.430129539818672e-09,-8.959999999960655e-09,9.430129539818672e-09,,,,,,,,,
0.006485,-9.401528578076798e-10,-9.43999271166763e-09,-8.969999999960534e-09,9.43999271166763e-09,,,,,,,,,
0.00649,-9.39879157674662e-10,-9.449855861787628e-09,-8.979999999960413e-09,9.449855861787628e-09,,,,,,,,,
0.006495,-9.396054140607023e-10,-9.459718990167072e-09,-8.989999999960292e-09,9.459718990167072e-09,,,,,,,,,
0.006500000000000001,-9.39331626942713e-10,-9.469582096794782e-09,-8.99999999996017e-09,9.469582096794782e-09,,,,,,,,,
0.006505,-9.390577962984536e-10,-9.479445181659227e-09,-9.00999999996005e-09,9.479445181659227e-09,,,,,,,,,
0.00651,-9.387839221050124e-10,-9.489308244749375e-09,-9.019999999959929e-09,9.489308244749375e-09,,,,,,,,,
0.006515,-9.385100043403545e-10,-9.499171286053824e-09,-9.029999999959808e-09,9.499171286053824e-09,,,,,,,,,
0.00652,-9.382360429818827e-10,-9.509034305561607e-09,-9.039999999959687e-09,9.509034305561607e-09,,,,,,,,,
0.006525,-9.379620380077515e-10,-9.518897303261458e-09,-9.049999999959566e-09,9.518897303261458e-09,,,,,,,,,
0.00653,-9.37687989395524e-10,-9.528760279142565e-09,-9.059999999959445e-09,9.528760279142565e-09,,,,,,,,,
0.006535,-9.374138971236684e-10,-9.538623233193723e-09,-9.069999999959324e-09,9.538623233193723e-09,,,,,,,,,
0.00654,-9.37139761169969e-10,-9.548486165404233e-09,-9.079999999959203e-09,9.548486165404233e-09,,,,,,,,,
